src,race_date,race_course,race_number,race_id,race_class,race_distance,track_condition,race_name,track,sectional_time,incident_report
20140917-1.html,2014-09-17,Sha Tin,1,2014-011,Class 5,1650,WET FAST,STANLEY HANDICAP,ALL WEATHER TRACK,27.77 23.38 23.89 24.22,"
                CROATIA and COMMANDANT bumped at the start.
Passing the 1500 Metres, CROATIA was crowded for room between HEAR THE ROAR and CRUISE CONTROL which shifted in abruptly when awkwardly placed close to the heels of EASY AHEAD.
After the 1200 Metres, COMMANDANT was left racing wide and without cover.
For some distance after the 900 Metres, EASY AHEAD and VIVA GUY raced tight and bumped on a number of occasions as EASY AHEAD shifted to the outside of EAGLE KING.
HEAR THE ROAR was momentarily held up for clear running in the early part of the Straight and then had difficulty obtaining clear running between EAGLE KING and COMMANDANT passing the 300 Metres.
After the race, J Moreira (SHANTARAAM) reported that his saddle shifted back slightly shortly after the start.
A veterinary inspection of COMMANDANT and VIVA GUY immediately following the race did not show any significant findings.
A veterinary inspection of HEAR THE ROAR immediately following the race including an endoscopic examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, HEAR THE ROAR will be subjected to an official veterinary examination.
FIERY PATROL and SHANTARAAM were sent for sampling.
            "
20140917-2.html,2014-09-17,Sha Tin,2,2014-012,Class 5,1200,WET FAST,SOUTH BAY HANDICAP,ALL WEATHER TRACK,23.48 22.12 23.83,"
                IT CAN ONLY BE YOU was slow to begin.
P J HALL began awkwardly.
Shortly after the start, DIAMOND ANGEL and FRESH AIR were crowded for room between PALEPALE and HAPPY GOAL which shifted out after being bumped by GOLD TALENT.
Passing the 800 Metres, SLEDGE HAMMER, which was travelling keenly, became awkwardly placed close to the heels of NINE DRAGONS which was being steadied by its rider to allow HAPPY GOAL to cross.  In this incident, SLEDGE HAMMER struck the heels of NINE DRAGONS, resulting in that horse becoming badly unbalanced and losing ground abruptly, causing SLEDGE HAMMER to be severely checked away from the heels of NINE DRAGONS in consequence and resulting in both NINE DRAGONS and SLEDGE HAMMER losing a considerable amount of ground.  P J HALL, which was racing to the inside of SLEDGE HAMMER, became unbalanced near the 750 Metres when bumped on the hindquarters by SLEDGE HAMMER.  IT CAN ONLY BE YOU, which was following P J HALL, was checked in consequence.  After this, NINE DRAGONS was eased down and finished tailed off.  Although this incident was one of some significance, the Stewards formed the view that there was no rider error involved and accordingly no further action was taken.  A veterinary inspection of NINE DRAGONS immediately following the race did not show any significant findings.  Before being allowed to race again, NINE DRAGONS will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
Passing the 600 Metres, FRESH AIR and MISTER MARC raced tight.
Passing the 200 Metres, IT CAN ONLY BE YOU was shifted out away from the heels of P J HALL.
SLEDGE HAMMER lay in under pressure in the Straight.
A veterinary inspection of P J HALL immediately following the race did not show any significant findings.
A veterinary inspection of ALWAYS WONDERFUL, which was found to be coughing after the race, revealed that horse to have a substantial amount of blood in its trachea.  The performance of ALWAYS WONDERFUL, which finished tailed out, was considered unacceptable.  Before being allowed to race again, ALWAYS WONDERFUL will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
SLEDGE HAMMER, PALEPALE and HAPPY GOAL were sent for sampling.
            "
20140917-3.html,2014-09-17,Sha Tin,3,2014-013,Class 4,1200,WET FAST,REPULSE BAY HANDICAP,ALL WEATHER TRACK,23.17 22.52 23.50,"
                MEDIC KINGDOM was slow to begin and then despite being ridden along in the early stages failed to muster speed.
EXPEDITE began only fairly.
From the outside barrier, DANEWIN TIGER was shifted across behind runners in the early stages.
Near the 700 Metres, HURRY HURRY UP was left racing wide and without cover.
At the 300 Metres, EXPEDITE was checked when crowded for room inside SMART PLANET which was taken in by POLYMER WIN which, after initially being directed in slightly by FOREVER GENKI, then got its head on the side and shifted in abruptly of its own accord.  As the Stewards were of the opinion that POLYMER WINâs abrupt shift inwards away from FOREVER GENKI had played a significant part in this incident, no further action was taken.
A veterinary inspection of MEDIC KINGDOM immediately following the race did not show any significant findings, however, the horse was unable to be scoped due to being fractious.
A veterinary inspection of HURRY HURRY UP immediately following the race did not show any significant findings.
CONFUCIUS ELITE and GRAND PLUS were sent for sampling.
            "
20140917-4.html,2014-09-17,Sha Tin,4,2014-014,Class 4,1200,GOOD,MIDDLE BAY HANDICAP,"TURF - ""A+3"" COURSE",24.02 22.25 23.04,"
                On arrival at the Start, the tongue tie applied to GLORIOUS AVENUE was adjusted.
STREET CAT was slow to begin and on jumping got its head up, resulting in Apprentice C Y Lui becoming unbalanced.
Shortly after the start, GLORIOUS AVENUE momentarily raced in restricted room between CITY POWER and LUCKY SCEPTER which shifted in.
From wide barriers, BLACK STAR, SOUTHERN SPRINGS and BERNARDâS CHOICE were all taken across behind runners in the early stages.
Approaching the 1100 Metres, LUCKY SCEPTER was crowded for room between CITY POWER and FLYING RED which shifted in marginally.
Making the first turn after the 900 Metres, GLORIOUS AVENUE got its head up and shifted out when reluctant to maintain its position inside SOUL ACHIEVER.
GLORIOUS AVENUE was awkwardly placed close to the heels of GLACIER BLUE passing the 400 Metres and then was shifted out across the heels of SOUL ACHIEVER passing the 350 Metres.  GLORIOUS AVENUE then got its head on the side and lay out under pressure for the remainder of the race.
Over the final 200 Metres, SOUL ACHIEVER lay in under pressure.
For the majority of the race, FLYING RED (K Teetan) travelled wide and without cover and in the Straight gave ground.  After the race, K Teetan reported that his mount made an abnormal breathing noise during the event.  A veterinary inspection of FLYING RED immediately following the race revealed the horse to be a âroarerâ.
When questioned regarding the disappointing performance of LUCKY SCEPTER, Z Purton stated that it had been intended for LUCKY SCEPTER to be ridden more forward than was the case, however, the horse did not show early speed.  He said irrespective of this, LUCKY SCEPTER travelled well in the early and middle stages before coming under pressure after the 600 Metres.  He said despite racing in restricted room between GLACIER BLUE and FLYING RED near the 300 Metres, this did not impact significantly on the horseâs performance as LUCKY SCEPTER was very disappointing in its failure to run on after this.  A veterinary inspection of LUCKY SCEPTER immediately following the race did not show any significant findings.
A veterinary inspection of GLACIER BLUE immediately following the race did not show any significant findings.
LUCKY SCEPTER, SOUL ACHIEVER and LONGWAH AMBER were sent for sampling.
            "
20140917-5.html,2014-09-17,Sha Tin,5,2014-015,Class 3,1650,WET FAST,DEEP WATER BAY HANDICAP,ALL WEATHER TRACK,27.52 22.55 24.17 24.20,"
                VANILLA was slow to begin.
From wide barriers, OLE OLE and RIYADH were shifted across behind runners in the early stages.
Passing the 600 Metres, GOLDLAND DANCER was shifted out away from the heels of ALPINEFIELD which was shifted out away from the heels of NONE OTHER.
Approaching the 400 Metres, VANILLA was hampered when shifted in away from the heels of NONE OTHER which was giving ground.
In the early part of the Straight, VANILLA got its head on the side, hung in and was awkwardly placed close to the heels of BACKBENCH BLUES.
The performance of NONE OTHER, which finished tailed out, was considered unacceptable.  Before being allowed to race again, NONE OTHER will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
When questioned regarding his riding of NONE OTHER, Apprentice K C Ng stated that he had been asked to ride NONE OTHER in a forward position and lead if possible.  He said in accordance with his instructions he rode his mount vigorously out of the barriers in an endeavour to be as forward as possible.  He said RACING HERO, which was drawn inside NONE OTHER, showed more early speed than his mount and he attempted to ride NONE OTHER to obtain a position outside that horse.  He said passing the winning post on the first occasion FLYING UNICORN, which was racing to the inside of NONE OTHER, was vigorously ridden to improve its position and therefore passing the 1400 Metres NONE OTHER was left racing in a position three wide and without cover.  He said he felt the tempo of the race in the early stages was good.  He added after allowing NONE OTHER to be balanced rounding the turn near the 1100 Metres, he had a look to his inside to ascertain whether it would be possible to shift NONE OTHER in behind FLYING UNICORN to obtain cover behind that horse.  He said however that SMILING WATCH was positioned directly behind FLYING UNICORN and for this reason he was not able to obtain cover behind FLYING UNICORN.  He said rather than remain racing three wide and without cover, he therefore elected to ride his mount forward to see whether he would be able to cross FLYING UNICORN.  He said however that FLYING UNICORN maintained its position between RACING HERO and NONE OTHER and as such he was not able to cross that horse.  He added whilst he was aware that the tempo of the race was quick at that time, he felt that that was a better option rather than remaining in a three wide position without cover.  He said in hindsight he considered that it would have been better had he remained racing outside FLYING UNICORN rather than continuing on in an endeavour to clear that runner.  Mr A S Cruz, the trainer of NONE OTHER and allocated trainer of Apprentice Ng, confirmed that he had asked Apprentice Ng to ride the horse positively in tonightâs race.  Apprentice Ng was advised that, in the opinion of the Stewards, he had erred in attempting to press forward on NONE OTHER after the 1100 Metres given the tempo of the race.  Apprentice Ng was reprimanded and advised that whilst he is still an apprentice jockey, he is a senior apprentice and as such he would be expected to ride his mounts with sufficient judgement so as to give them every opportunity to finish off their races.
Z Purton (RACING HERO) pleaded guilty to a charge of misconduct under Rule 155(5) in that in the vicinity of the Weighing Room following the race, he directed an inappropriate comment to Stipendiary Steward E C Kwok.  Having regard to Jockey Purtonâs prior record of charges under this Rule, the Stewards were of the opinion that, given the circumstances, the appropriate penalty was for him to be fined the sum of $25,000.
A veterinary inspection of RACING HERO immediately following the race did not show any significant findings.  The performance of RACING HERO, which finished tailed out, was considered unacceptable.  Before being allowed to race again, RACING HERO will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of FLYING UNICORN immediately following the race did not show any significant findings.
FLYING UNICORN, GOLDLAND DANCER and SMILING WATCH were sent for sampling.
            "
20140917-6.html,2014-09-17,Sha Tin,6,2014-016,Class 4,1650,WET FAST,SHEK O HANDICAP,ALL WEATHER TRACK,28.25 23.86 24.34 23.19,"
                HOXO began awkwardly and lost ground.
FIGHTING BOY began awkwardly and shifted out abruptly at the start, resulting in RECORD AGAIN being crowded for room inside CHATER DâCAT, both of which were hampered.
From the outside barrier, ROCK THE TREE was shifted across behind runners in the early stages.
For a considerable distance after the 1400 Metres, HOXO got its head up when racing ungenerously.  Again after the 800 Metres, HOXO got its head up when proving difficult to settle.
Over the final 150 Metres, IMPERIAL CONCORDE was unable to obtain clear running and because of this was not able to be properly tested.
For the majority of the race, ALL FRIENDS travelled wide and without cover and in the Straight gave ground.
A veterinary inspection of HOXO immediately following the race did not show any significant findings.
VERDANE and OYSTER were sent for sampling.
            "
20140917-7.html,2014-09-17,Sha Tin,7,2014-017,Class 3,1000,GOOD,BIG WAVE BAY HANDICAP,"TURF - ""A+3"" COURSE",13.00 20.30 22.79,"
                GENEROUS BOBO began awkwardly and lost ground.
ST YAZIN, which was leaning on the inside of its stall, was slow to begin.
A Suborics (ROMAN LEGEND) pleaded guilty to a charge of careless riding [Rule 100(1)] in that approaching the 900 Metres he permitted his mount to shift out when not clear of PURE FORCE, causing that horse to be hampered and to lose the running to which it was rightfully entitled.  WINNING KING, which was racing to the outside of PURE FORCE, was inconvenienced in this incident.  A Suborics was suspended from riding in races for a period to expire on Monday, 13 October 2014 on which day he may resume race riding (2 Hong Kong racedays).  The commencement of the suspension was deferred until after the Sha Tin racemeeting on Sunday, 5 October 2014.  In assessing penalty, the Stewards took into consideration Jockey Suboricsâ good race riding record during the most recent 2013/2014 racing season.
Approaching the 700 Metres, MARVEL TRIBE was momentarily steadied away from the heels of DISCIPLES TWELVE.
Near the 150 Metres, WINFULL PATROL and DISCIPLES TWELVE (C Y Ho) made contact due to both horses shifting a minimal amount of ground.  When this occurred, DISCIPLES TWELVE became unbalanced and shifted in, resulting in WINFULL PATROL being crowded for room between DISCIPLES TWELVE and HARBOUR PUNK which became unbalanced after being bumped by WINFULL PATROL.  GENEROUS BOBO, which was following and was attempting to improve into running between HARBOUR PUNK and ROMAN LEGEND where there was insufficient room, was hampered when HARBOUR PUNK shifted out after being bumped by WINFULL PATROL and in doing so made contact with ROMAN LEGEND which was also hampered.  C Y Ho was advised that whilst DISCIPLES TWELVE had not shifted far and made initial contact with WINFULL PATROL, nonetheless in similar circumstances he must make every endeavour to relieve tightening when his mounts shift ground.
After the race, an endoscopic examination was conducted on ROMAN LEGEND at the request of Trainer A S Cruz.  The Veterinary Surgeon said this examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, ROMAN LEGEND will be subjected to an official veterinary examination.
A veterinary inspection of HARBOUR PUNK immediately following the race revealed the horse had bled from both nostrils.
A veterinary inspection of WINFULL PATROL immediately following the race did not show any significant findings.
WINFULL PATROL, DISCIPLES TWELVE and MARVEL TRIBE were sent for sampling.
            "
20140917-8.html,2014-09-17,Sha Tin,8,2014-018,Class 3,1200,WET FAST,CHUNG HOM KOK HANDICAP,ALL WEATHER TRACK,23.45 21.94 23.57,"
                SCIMITAR was withdrawn on 15.9.14 by order of the Stewards acting on veterinary advice (inappetence).  Before being allowed to race again, SCIMITAR will be subjected to an official veterinary examination.
The Stewards and the Department of Veterinary Regulation were this morning informed by staff allocated to Trainer A S Cruz that the pre-race urine sample meant to be taken from CLEVER BEAVER (S352) had in fact been taken from MAJESTIC ANTHEM (P238).  A blood sample was later taken from CLEVER BEAVER which was subsequently subject to routine pre-race screening.  Mr Cruz was advised that an inquiry into this matter had been adjourned to allow a preliminary investigation into the circumstances of this matter.  The inquiry was adjourned until a date and time to be fixed.
LONDON WALK began only fairly.
On jumping COMEBACK KID was crowded for room between KING DERBY and APOLLO CAVALIER which was taken in by GETAWAY GUY which shifted in.
CLEVER BEAVER, which was leaning on the inside of its stall, began awkwardly and shortly after the start became unbalanced when bumped by LAUGH OUT LOUD.
Shortly after the start, KIROV lost ground when crowded for room between KING DERBY and AMBITIOUS KING which shifted out.
Despite being ridden along in the early stages, CHEETAH BOY failed to muster speed.
CHEETAH BOY shifted out under pressure in the early part of the Straight.
Passing the 300 Metres, KIROV was shifted to the outside of LONDON WALK when disappointed for running inside that horse which shifted in.
Throughout the race, CLEVER BEAVER travelled wide and without cover.
When questioned regarding his riding of KIROV in the Home Straight, C Y Ho stated that as his mount was obliged to race at the rear of the field due to being crowded for room at the start, he was subjected to a significant amount of kickback which adversely affected his vision, particularly in the middle and latter stages of the race.  He said he was able to establish, shortly after entering the Straight, that there was a run directly in front of KIROV, however, he was also aware that a horse was shifting in towards the rail and therefore he elected to shift to that horseâs outside.  He said near the 150 Metres he wiped the visor he was using in an attempt to clear his vision, however, he was not able to do so to the degree where he was able to fully establish where his mount was in relation to other horses in the race.  He added nonetheless he rode KIROV out as best as he was able under the circumstances, however, his riding of the horse was impacted upon by a lack of vision.  Having viewed the videos, the Stewards accepted that, particularly in the early part of the Straight, there was a significant amount of kickback apparent on Jockey Hoâs visor and that this had a bearing over the manner in which he was able to ride the horse.  However, the Stewards formed the view that after the 100 Metres he was in a position to ride KIROV more vigorously than he had given that he had partially cleared the kickback from his visor.  C Y Ho was advised that his riding out of KIROV over the latter stages of the race had come under notice and he was further advised that in future he must avail himself of all necessary measures to ensure that he is able to properly test his mounts.
When questioned regarding the disappointing performance of AMBITIOUS KING, J Moreira stated that although his mount was able to obtain the lead without having to be made use of in the early stages, AMBITIOUS KING travelled too keenly throughout the race and because of this was not able to finish off its race.  A veterinary inspection of AMBITIOUS KING immediately following the race did not show any significant findings.
A veterinary inspection of COMEBACK KID immediately following the race did not show any significant findings.
AMBITIOUS KING, KING DERBY and APOLLO CAVALIER were sent for sampling.
            "
20140921-1.html,2014-09-21,Sha Tin,1,2014-019,Class 4,1400,GOOD TO FIRM,CHAOZHOU HANDICAP,"TURF - ""B+2"" COURSE",13.39 22.31 23.52 23.25,"
                BALTIC WARRIOR began awkwardly, shifted in and bumped the hindquarters of INDIGO WAY and consequently lost ground.
BEAUTY KING, which was leaning on the outside of its stall as the start was effected, was then ridden along in the early stages, however, failed to muster speed.
MEDIC SWORDSMAN blundered on jumping and then shortly after the start was crowded for room between COLOURFUL PROFIT and MAC ROW which was taken in by DASHING SUPER.
After the 1000 Metres, MEDIC SWORDSMAN raced tight inside MAC ROW (D Whyte) which shifted in.  D Whyte was advised to exercise more care.  Then near the 900 Metres, MEDIC SWORDSMAN became unbalanced when crowded for room between MAC ROW and BALTIC WARRIOR which shifted out when proving very difficult to settle and awkwardly placed close to the heels of BEAUTY KING.  In this incident, MAC ROW was bumped and taken wider.  After this, BALTIC WARRIOR continued to prove difficult to settle for some distance.
Making the first turn near the 900 Metres, BEAUTY KING proved difficult to settle and got its head up.
Near the 300 Metres, REAL GENERAL and WIN IT raced tight as REAL GENERAL shifted out to obtain clear running.
Approaching and passing the 200 Metres, BALTIC WARRIOR was awkwardly placed outside the heels of SPICY DRAGON.
Over the concluding stages, COLOURFUL PROFIT was awkwardly placed outside the heels of UNIQUE HAPPIEST.
Throughout the race, UNIQUE HAPPIEST travelled wide and without cover.
When questioned, D Whyte stated that he had not been given any specific instructions on where to position MAC ROW other than to obtain cover if at all possible.  He said the circumstances of the race in the early stages resulted in him having to ride MAC ROW behind midfield in an endeavour to obtain a position with cover behind COLOURFUL PROFIT.  He said after obtaining this position passing the 1000 Metres, MAC ROW was then taken wider on the first turn and this resulted in it having to travel four wide and often without cover after the 900 Metres.  He added the circumstances of the race and tempo of the event, in his opinion, resulted in MAC ROW not being able to close off the race.  A veterinary inspection of MAC ROW immediately following the race did not show any significant findings.
MAC ROW, OSCAR MIRACLE and REAL GENERAL were sent for sampling.
            "
20140921-10.html,2014-09-21,Sha Tin,10,2014-028,Class 3,1400,GOOD TO FIRM,ZHUHAI HANDICAP,"TURF - ""B+2"" COURSE",13.62 21.95 23.77 22.66,"
                As the start was effected, ARCHIPPUS, which was fractious in the barriers, lifted its front feet off the ground and consequently was slow to begin.
REGENCY KING began awkwardly.
From a wide barrier, GRAND ELITE was taken across behind runners in the early stages.
After the 900 Metres, GRACEFUL KINGDOM was left racing wide and without cover.
CHARITY KINGDOM hung out rounding the Home Turn.
Passing the 400 Metres, Apprentice C Y Lui (GRACEFUL KINGDOM) dropped his right rein.  Then after the 300 Metres, GRACEFUL KINGDOM got its head on the side and lay in under pressure.
Approaching and passing the 300 Metres, ARCHIPPUS had some difficulty obtaining clear running.
The performance of VITAL PRINCE, which finished tailed out, was considered unacceptable.  Before being allowed to race again, VITAL PRINCE will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
After the race, the Veterinary Officer reported that REGENCY KING was found to have blood at its left nostril, however, there was no evidence of blood in the horseâs larynx or trachea.  Accordingly, REGENCY KING was not deemed to have bled. 
A veterinary inspection of STRATHTAY immediately following the race did not show any significant findings.
FULL TALENT and REGENCY KING were sent for sampling.
            "
20140921-2.html,2014-09-21,Sha Tin,2,2014-020,Class 4,1200,GOOD TO FIRM,DONGGUAN HANDICAP,"TURF - ""B+2"" COURSE",23.75 22.92 23.50,"
                ULTIMATE GLORY began awkwardly.
BLISS CARTEL began only fairly.
From the outside barrier, JOLLY SPRING was shifted across behind runners in the early stages.
Making the first turn after the 900 Metres, UNIQUE JOYFUL, which for the majority of the race travelled wide and without cover, got its head up and raced greenly.
Passing the 800 Metres, FUJIAN SPIRIT was momentarily hampered when racing tight inside SPEEDY LONGWAH which was racing tight inside EXCEL ONESELF.
Near the 750 Metres, BUNKER SHOT was momentarily awkwardly placed inside the heels of ULTIMATE GLORY.  ALL TIMES LUCKY, which was following, was inconvenienced in consequence.
Approaching and passing the 600 Metres, BUNKER SHOT became very difficult to settle and was severely checked away from the heels of ULTIMATE GLORY.
Approaching the 550 Metres, BLISS CARTEL lost ground and became unbalanced when being checked away from the heels of FOUR FOUR FIVE.
FOUR FOUR FIVE lost its left hind plate at the 500 Metres.
For some distance after the 150 Metres, FUJIAN SPIRIT was held up for clear running behind ALL TIMES LUCKY and inside UNIQUE JOYFUL.
When questioned regarding his riding of FUJIAN SPIRIT in the early part of the Straight, C Reith stated that rounding the Home Turn it was his intention to shift out from behind ULTIMATE GLORY and then further to the outside of ALL TIMES LUCKY which at this time was commencing to close off the race strongly.  He said when he did this, he was unaware that ULTIMATE GLORY had lay out rounding the turn which presented a tight run between that horse and EXCEL ONESELF.  He said when he committed to shift to the outside of ULTIMATE GLORY, FUJIAN SPIRIT did not quicken as he had hoped and because of this he was not able to improve between ALL TIMES LUCKY and UNIQUE JOYFUL, resulting in FUJIAN SPIRIT being held up for clear running for some distance after the 150 Metres.  He added whist ULTIMATE GLORY lay out in the early part of the Straight, that horse then shifted back in towards EXCEL ONESELF passing the 350 Metres before shifting out further after the 300 Metres.
A veterinary inspection of BUNKER SHOT immediately following the race revealed that the horse was displaying an irregular heart rhythm.  Before being allowed to race again, BUNKER SHOT will be required to perform satisfactorily in an official barrier trial and be subjected to an official veterinary examination.
ULTIMATE GLORY, UNIQUE JOYFUL and ALL TIMES LUCKY were sent for sampling.
            "
20140921-3.html,2014-09-21,Sha Tin,3,2014-021,Class 4,1200,GOOD TO FIRM,THE YAN CHAI TROPHY (HANDICAP),"TURF - ""B+2"" COURSE",24.44 23.22 22.23,"
                WINNING NINE, which was fractious in the Parade Ring, also became fractious when parading behind the barriers, resulting in C K Tong being dislodged without incident.  After being placed in the barriers, WINNING NINE initially stood satisfactorily, however, then became very fractious and sat down in the stall, resulting in C K Tong again being dislodged.  When this happened, WINNING NINE kicked out at the adjoining stall occupied by JADE PIPPO.  WINNING NINE then became cast under the barrier stalls, requiring the remainder of the field being removed from the barriers.  WINNING NINE took some time to be able to be removed from underneath the barriers.  Acting on veterinary advice that WINNING NINE was not suitable to race, that horse was withdrawn by order of the Stewards.  JADE PIPPO was examined by the Veterinary Surgeon who said, in his opinion, the horse had sustained a cut to the left front leg and accordingly was not suitable to race.  JADE PIPPO was also withdrawn by order of the Stewards acting on veterinary advice.  Before being permitted to race again, WINNING NINE will be required to undertake a series of satisfactory official barrier trials and be subjected to an official veterinary examination.  Before being allowed to race again, JADE PIPPO will be subjected to an official veterinary examination.  Subsequently C K Tong was examined by the Clubâs medical officers who passed him fit to fulfil his remaining race riding engagements.
MI SAVVY began awkwardly.
From the outside barrier, MULTI-WIN GENERAL was shifted across behind runners shortly after the start.
Passing the 900 Metres, KOKODA proved difficult to settle, got its head on the side, shifted out and became awkwardly placed inside the heels of CHINA POWER.
In the early part of the Straight, GLORIOUS VICTORY got its head on the side, hung in and proved difficult to shift to the outside of runners.
Throughout the race, SUPER TORNADO travelled wide and without cover.
After the race, BRILLIANT DREAM was found to have shifted its right hind plate.
THE PRINCE and BRILLIANT DREAM were sent for sampling.
            "
